,Sheet Name,Primary,Client Name,Est,Estimate Name,Month of Service,Product Name,Ordered,Status,Publisher,Billed,Missing Invoice/Incorrect Placement,Assigned To,Due Date,Placement name,Placement ID,Actual Net Billable,Approval Status,Estimate Status
42,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,128602.66,Approved,CANVAS,129597.54,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWP,20446.82,"Media Buy (Ordered <> Billable): Delta = $108,155.84",Dependent
43,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,128602.66,Approved,CANVAS,129597.54,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTSQ,82021.58,"Media Buy (Ordered <> Billable): Delta = $46,581.08",Dependent
44,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,128602.66,Approved,CANVAS,129597.54,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTXV,26073.78,"Media Buy (Ordered <> Billable): Delta = $102,528.88",Dependent
45,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,129597.54,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTXV,25910.98,"Media Buy (Ordered <> Billable): Delta = $103,686.56",Dependent
46,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,129597.54,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTSQ,82081.89,"Media Buy (Ordered <> Billable): Delta = $47,515.65",Dependent
47,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,129597.54,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWP,20375.7,"Media Buy (Ordered <> Billable): Delta = $109,221.84",Dependent
48,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,160614.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWP,26787.45,"Media Buy (Ordered <> Billable): Delta = $133,827.14",Dependent
49,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,160614.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTSQ,98580.49,"Media Buy (Ordered <> Billable): Delta = $62,034.10",Dependent
50,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75573,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,160614.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - BAL - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRTXV,35246.65,"Media Buy (Ordered <> Billable): Delta = $125,367.94",Dependent
51,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-06-01,Basebuy,9857.35,Approved,CANVAS,10374.87,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1KYZKY,3430.03,"Media Buy (Ordered <> Billable): Delta = $6,427.32",Dependent
52,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-06-01,Basebuy,9857.35,Approved,CANVAS,10374.87,,Luke Goldstein,2021-08-05,MAT_BAL_AFL_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JSH56,6427.32,"Media Buy (Ordered <> Billable): Delta = $3,430.03",Dependent
53,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-07-01,Basebuy,10374.87,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1KYZKY,3282.9,"Media Buy (Ordered <> Billable): Delta = $7,091.97",Dependent
54,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-07-01,Basebuy,10374.87,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_BAL_AFL_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JSH56,6427.35,"Media Buy (Ordered <> Billable): Delta = $3,947.52",Dependent
55,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-07-01,Basebuy,9868.77,Approved,CANVAS,10374.87,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1KYZKY,3282.9,"Media Buy (Ordered <> Billable): Delta = $6,585.87",Dependent
56,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-07-01,Basebuy,9868.77,Approved,CANVAS,10374.87,,Luke Goldstein,2021-08-05,MAT_BAL_AFL_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JSH56,6427.35,"Media Buy (Ordered <> Billable): Delta = $3,441.42",Dependent
57,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-08-01,Basebuy,11028.57,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_BAL_AFL_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JSH56,6535.6,"Media Buy (Ordered <> Billable): Delta = $4,492.97",Dependent
58,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75574,Evergreen_ProgEV_Auction_Cross,2021-08-01,Basebuy,11028.57,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_BAL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - MAT - BALEV - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1KYZKY,4492.97,"Media Buy (Ordered <> Billable): Delta = $6,535.60",Dependent
59,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,102930.18,Approved,CANVAS,85671.88,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXY3,18536.04,"Media Buy (Ordered <> Billable): Delta = $84,394.14",Dependent
60,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,102930.18,Approved,CANVAS,85671.88,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXSV,51788.09,"Media Buy (Ordered <> Billable): Delta = $51,142.09",Dependent
61,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,102930.18,Approved,CANVAS,85671.88,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWW,14573.52,"Media Buy (Ordered <> Billable): Delta = $88,356.66",Dependent
62,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,84917.93,Approved,CANVAS,85671.88,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXY3,18536.04,"Media Buy (Ordered <> Billable): Delta = $66,381.89",Dependent
63,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,84917.93,Approved,CANVAS,85671.88,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXSV,51788.09,"Media Buy (Ordered <> Billable): Delta = $33,129.84",Dependent
64,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,84917.93,Approved,CANVAS,85671.88,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWW,14573.52,"Media Buy (Ordered <> Billable): Delta = $70,344.41",Dependent
65,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWW,14610.15,"Media Buy (Ordered <> Billable): Delta = $71,061.44",Dependent
66,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXY3,18415.04,"Media Buy (Ordered <> Billable): Delta = $67,256.55",Dependent
67,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.59,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXSV,51808.23,"Media Buy (Ordered <> Billable): Delta = $33,863.36",Dependent
68,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.88,Approved,CANVAS,85671.59,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWW,14610.15,"Media Buy (Ordered <> Billable): Delta = $71,061.73",Dependent
69,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.88,Approved,CANVAS,85671.59,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXY3,18415.04,"Media Buy (Ordered <> Billable): Delta = $67,256.84",Dependent
70,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,85671.88,Approved,CANVAS,85671.59,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXSV,51808.23,"Media Buy (Ordered <> Billable): Delta = $33,863.65",Dependent
71,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,107777.24,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXSV,63566.54,"Media Buy (Ordered <> Billable): Delta = $44,210.70",Dependent
72,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,107777.24,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JRXY3,25119.72,"Media Buy (Ordered <> Billable): Delta = $82,657.52",Dependent
73,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75575,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,107777.24,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_CHA_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - CHA - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCWW,19090.98,"Media Buy (Ordered <> Billable): Delta = $88,686.26",Dependent
74,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33449.69,Approved,CANVAS,33462.32,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCXB,5771.48,"Media Buy (Ordered <> Billable): Delta = $27,678.21",Dependent
75,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33449.69,Approved,CANVAS,33462.32,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0B4,7345.92,"Media Buy (Ordered <> Billable): Delta = $26,103.77",Dependent
76,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33449.69,Approved,CANVAS,33462.32,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0F3,20061.42,"Media Buy (Ordered <> Billable): Delta = $13,388.27",Dependent
77,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33186.72,Approved,CANVAS,33449.69,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCXB,5771.48,"Media Buy (Ordered <> Billable): Delta = $27,415.24",Dependent
78,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33186.72,Approved,CANVAS,33449.69,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0B4,7345.92,"Media Buy (Ordered <> Billable): Delta = $25,840.80",Dependent
79,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,33186.72,Approved,CANVAS,33449.69,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0F3,20061.42,"Media Buy (Ordered <> Billable): Delta = $13,125.30",Dependent
80,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.31,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCXB,5774.45,"Media Buy (Ordered <> Billable): Delta = $27,687.86",Dependent
81,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.31,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0B4,7283.79,"Media Buy (Ordered <> Billable): Delta = $26,178.52",Dependent
82,2021-07_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.31,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0F3,20069.32,"Media Buy (Ordered <> Billable): Delta = $13,392.99",Dependent
83,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.32,Approved,CANVAS,33462.31,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCXB,5774.45,"Media Buy (Ordered <> Billable): Delta = $27,687.87",Dependent
84,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.32,Approved,CANVAS,33462.31,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0B4,7283.79,"Media Buy (Ordered <> Billable): Delta = $26,178.53",Dependent
85,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,33462.32,Approved,CANVAS,33462.31,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0F3,20069.32,"Media Buy (Ordered <> Billable): Delta = $13,393.00",Dependent
86,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,42204.97,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - DV360 - TrV_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0B4,9934.83,"Media Buy (Ordered <> Billable): Delta = $32,270.14",Dependent
87,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,42204.97,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - Amazon - Autos - 1PD_0x0_None_DVB_NON_N_No Button_N_NON,P1NKCXB,7550.47,"Media Buy (Ordered <> Billable): Delta = $34,654.50",Dependent
88,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75576,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,42204.97,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,MAT_GHW_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - GHW - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS0F3,24719.67,"Media Buy (Ordered <> Billable): Delta = $17,485.30",Dependent
89,2021-08_HDA6 Mid Atlantic Digital Grid,CWW,IWA_Hyundai_Tier2_Mid Atlantic,75578,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,42860.97,Approved,CANVAS,43261.53,,Luke Goldstein,2021-08-05,MAT_NOR_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_VCR_HDAA - Mat - NOR - TTD - Basic_0x0_None_DVB_NON_N_No Button_N_NON,P1JS1JW,24543.42,"Media Buy (Ordered <> Billable): Delta = $18,317.55",Dependent
